Username,Stimuli.Cue,affordance_parsed,word,lemma,POS,Group
ClairePigeon,pole,dance,dance,dance,VERB,Clemson
ClairePigeon,pole,hang,hang,hang,VERB,Clemson
ClairePigeon,pole,drill,drill,drill,VERB,Clemson
ClairePigeon,policewoman,arrest,arrest,arrest,VERB,Clemson
ClairePigeon,policewoman,check,check,check,VERB,Clemson
ClairePigeon,policewoman,protect,protect,protect,VERB,Clemson
ClairePigeon,policewoman,testify,testify,testify,VERB,Clemson
ClairePigeon,policewoman,kill,kill,kill,VERB,Clemson
ClairePigeon,paintbox,draw,draw,draw,VERB,Clemson
ClairePigeon,paintbox,create,create,create,VERB,Clemson
ClairePigeon,paintbox,mix,mix,mix,VERB,Clemson
ClairePigeon,lake,swim,swim,swim,VERB,Clemson
ClairePigeon,lake,tube,tube,tube,VERB,Clemson
ClairePigeon,lake,ski,ski,ski,VERB,Clemson
ClairePigeon,lake,fish,fish,fish,VERB,Clemson
ClairePigeon,cocaine,snort,snort,snort,VERB,Clemson
ClairePigeon,cocaine,ingest,ingest,ingest,VERB,Clemson
ClairePigeon,cocaine,smoke,smoke,smoke,VERB,Clemson
ClairePigeon,bayonet,stab,stab,stab,VERB,Clemson
ClairePigeon,bayonet,kill,kill,kill,VERB,Clemson
ClairePigeon,bayonet,defend,defend,defense,VERB,Clemson
ClairePigeon,rupee,pay,pay,pay,VERB,Clemson
ClairePigeon,rupee,invest,invest,invest,VERB,Clemson
ClairePigeon,rupee,trade,trade,trade,VERB,Clemson
ClairePigeon,apprentice,follow,follow,follow,VERB,Clemson
ClairePigeon,apprentice,learn,learn,learn,VERB,Clemson
ClairePigeon,apprentice,train,train,train,VERB,Clemson
ClairePigeon,checklist,check off,check,check,VERB,Clemson
ClairePigeon,checklist,complete,complete,complete,VERB,Clemson
ClairePigeon,checklist,finish,finish,finish,VERB,Clemson
ClairePigeon,checklist,create,create,create,VERB,Clemson
ClairePigeon,raindrop,fall,fall,fall,VERB,Clemson
ClairePigeon,raindrop,precipitate,precipitate,precipitate,VERB,Clemson
ClairePigeon,raindrop,replenish,replenish,replenish,VERB,Clemson
ClairePigeon,raindrop,fill,fill,fill,VERB,Clemson
ClairePigeon,genital,procreate,procreate,procreate,VERB,Clemson
ClairePigeon,collar,design,design,design,VERB,Clemson
ClairePigeon,collar,wear,wear,wear,VERB,Clemson
ClairePigeon,collar,sell,sell,sell,VERB,Clemson
ClairePigeon,linen,sew,sew,sew,VERB,Clemson
ClairePigeon,linen,decorate,decorate,decorate,VERB,Clemson
ClairePigeon,linen,sleep,sleep,sleep,VERB,Clemson
ClairePigeon,linen,wear,wear,wear,VERB,Clemson
ClairePigeon,mutton,eat,eat,eat,VERB,Clemson
ClairePigeon,mutton,cook,cook,cook,VERB,Clemson
ClairePigeon,mutton,consume,consume,consume,NOUN,Clemson
ClairePigeon,mutton,digest,digest,digest,VERB,Clemson
ClairePigeon,coal,burn,burn,burn,VERB,Clemson
ClairePigeon,coal,mine,mine,mine,VERB,Clemson
ClairePigeon,coal,clean,clean,clean,VERB,Clemson
