Username,ID,Date,RT,Fails
J00707642ALM,wp6c7dq56f,2022-11-09T04:53:43+00:00,10880,0
J00673035_JTJ,b7yofp3536,2022-11-09T19:46:10+00:00,18958,0
J00716276MR,4o95z1re9s,2022-11-09T20:12:52+00:00,36618,1
J00711093_jbt,xaxxy1thah,2022-11-09T22:03:59+00:00,35179,0
J00709516_CDI,pcs7icam3q,2022-11-10T05:12:47+00:00,13856,0
J00708773_kmm,vb7412fqs6,2022-11-10T22:57:05+00:00,25509,0
j00666689DF,7wqffz4osa,2022-11-11T00:30:28+00:00,9592,0
J00713869_cth,mu1tc0i6bz,2022-11-11T03:12:20+00:00,17797,0
J00688582_med,xr01ls6ywd,2022-11-11T16:28:58+00:00,11338,0
tms,wjuiibxhnh,2022-11-11T19:31:46+00:00,5423,0
J00701777LM,5dig0nfxvm,2022-11-11T23:56:32+00:00,12047,0
J00641914PS,wnkyangy23,2022-11-12T02:40:00+00:00,39867,0
J00710354_cl,uyfuohkort,2022-11-12T19:38:27+00:00,24022,0
J00709127_MM,mq7dfwkavn,2022-11-12T20:06:02+00:00,18356,0
J00719290_TG,nxsh8wixz8,2022-11-12T20:23:35+00:00,7855,0
J00709767_aas,8uy0y523ro,2022-11-12T20:38:33+00:00,25619,0
J00667670_KPL,qmzma0iroi,2022-11-12T21:45:29+00:00,20505,0
J00690994_aaw,hjirv66ev2,2022-11-13T19:50:38+00:00,15095,0
w10083924,m9fgs75d81,2022-11-13T22:19:44+00:00,12238,0
J00706716AL,2ww8ovz91p,2022-11-13T22:22:36+00:00,25089,0
J00709127MM,k3pwwgn4fc,2022-11-13T22:54:46+00:00,7363,0
J00710014SD,o4qlsnpw84,2022-11-14T04:51:16+00:00,27916,0
J00715610_an,kzzcrgugxf,2022-11-14T06:57:31+00:00,17052,0
J00705939_ave,jrqf8qiy0y,2022-11-14T19:16:44+00:00,9267,0
tmsj00670955,ftm5p8v656,2022-11-14T19:22:58+00:00,11948,2
J00687870REW,gohmex7ef2,2022-11-15T00:04:32+00:00,11464,0
J00707115_vls,1fs146qkav,2022-11-15T01:25:17+00:00,7093,0
J00711239_AN,mu849vhihj,2022-11-15T17:09:14+00:00,18484,0
J00715903_SB,6iu8fk6w8a,2022-11-15T17:58:35+00:00,42502,0
J00709767,8m2f11rifc,2022-11-15T19:07:48+00:00,5304,0
J00715980_kms,6mv3154bcl,2022-11-15T19:30:04+00:00,78937,0
J00717667CB,qtx2pj5139,2022-11-15T20:37:56+00:00,22764,0
J00686057_cas,y61cfes66h,2022-11-15T20:38:09+00:00,10403,0
J00706165,7wyf7sbu2w,2022-11-15T20:56:53+00:00,13470,0
J00708585,8azgp5bejg,2022-11-15T21:23:56+00:00,9230,0
00722362Mbh,goxaqat63u,2022-11-15T23:51:03+00:00,12859,0
J00708093_ojs,zkwhc4iitx,2022-11-16T01:25:39+00:00,20088,0
J00714505,9760ecc6oi,2022-11-16T04:58:43+00:00,16482,0
j00707964,gz8ubfz3qp,2022-11-16T06:11:04+00:00,7636,0
J00707647_EAM,xsswn3ugvp,2022-11-16T06:42:06+00:00,9405,0
J00709237,vkyorqqpbl,2022-11-16T19:27:11+00:00,18122,0
J00715181_sba,35dyes8yof,2022-11-16T19:33:48+00:00,20813,0
J00719925SRB,m7p00t30mx,2022-11-16T19:35:29+00:00,33030,0
j00713029kel,f0hr0xv7ve,2022-11-16T19:48:41+00:00,11500,0
J007050940_jaf,xn443potw3,2022-11-16T19:56:43+00:00,22460,0
J00716080_saf,xgyvwn7gw9,2022-11-16T21:17:48+00:00,23443,0
J00686057_cas,7dn61eorc2,2022-11-16T23:52:43+00:00,4929,0
J00706823_afm,d8mwcib1u9,2022-11-17T01:11:18+00:00,18496,0
J00707785SC,7n901ood17,2022-11-17T03:43:11+00:00,6424,0
J00712371_CJV,x2uf23h3m8,2022-11-17T06:09:23+00:00,8678,0
J00691048_amb,ns9pal7x0z,2022-11-17T13:07:39+00:00,18434,0
J00696974CU,6ryev50u5x,2022-11-17T14:15:37+00:00,13676,0
J00706446_mde,hbksnt0cwd,2022-11-17T15:58:25+00:00,15130,0
J00700963ALK,xf9hcd4938,2022-11-17T17:10:56+00:00,8408,0
J00688087AD,uodu0pnfeq,2022-11-17T17:18:07+00:00,1039418,0
J00721766_LRC,0h3l9qyl50,2022-11-17T23:54:43+00:00,11038,0
J00709028A.N.,7tk5dxomhi,2022-11-18T04:00:48+00:00,47158,0
J00719397,6af5a6vu07,2022-11-18T06:24:16+00:00,8457,0
J00724627_JWB,3e6fqu1xjk,2022-11-18T10:08:00+00:00,11764,0
J00723588_SR,udybiacmpe,2022-11-18T18:14:51+00:00,13296,0
J00526068_gfd,6arew5vjn3,2022-11-18T19:47:10+00:00,17585,0
J00708242EC,5ygg5zfrnk,2022-11-18T21:27:16+00:00,22731,0
J00704633_gat,h75mddw2ei,2022-11-19T04:20:14+00:00,37589,0
J00717191IFP,znzufh50oz,2022-11-19T05:35:06+00:00,32514,0
J00717956_cab,b8apanog21,2022-11-20T15:40:51+00:00,42604,0
J00688087AD,k1dsekk8pr,2022-11-20T18:26:32+00:00,23138,0
J00715696AC,v6y28mxizj,2022-11-20T20:37:53+00:00,28576,0
J00637838,u5p9ft14l0,2022-11-20T22:49:09+00:00,17377,0
J007134211_ecm,yz5yakwpv2,2022-11-20T22:55:51+00:00,21992,0
J00708126_KNS,0hykat3i8z,2022-11-21T01:38:00+00:00,12238,0
J00708533_bmf,laolc2uxc0,2022-11-21T02:39:27+00:00,16665,0
J00702800_egh,endf02isq4,2022-11-21T03:06:17+00:00,13502,0
J00693425_tnw,kv3od2kdhc,2022-11-21T19:23:26+00:00,18273,0
J00696415_hgl,cgs3qmjj3t,2022-11-21T23:18:33+00:00,24539,0
J00696415_hgl,6takxzhp7j,2022-11-21T23:28:14+00:00,3241,0
J00715906_ZAB,xjenaa4mlt,2022-11-21T23:46:00+00:00,9299,0
J00724033_agw,40f1oidqv1,2022-11-22T00:05:10+00:00,14559,0
J00697752KHD,q9l6ygc1x9,2022-11-22T01:21:02+00:00,26429,0
J00722204MDS,q5wfvgjpmy,2022-11-22T03:45:14+00:00,9760,0
J00720751,gwhqz7yql9,2022-11-22T21:58:08+00:00,6642,0
000719536rln,ahjq2jlmxz,2022-11-22T22:24:50+00:00,29878,0
J00710132_mku,9ox3yma62u,2022-11-23T14:36:54+00:00,6358,0
J00710311_tmv,dn47rl8knu,2022-11-24T09:38:32+00:00,16161,0
J00714015,riqeo58wdu,2022-11-24T15:13:08+00:00,21540,0
J00711068IR,h7jbiuxm7h,2022-11-24T20:24:11+00:00,21622,0
J00715836_FL,aw1mstizcl,2022-11-25T15:38:57+00:00,10916,0
J00720106_krh,q2zcb26z1w,2022-11-25T18:49:19+00:00,13591,0
J00670274,r18m7f0a8y,2022-11-26T20:31:00+00:00,10320,0
J00690160_bnt,co0sir5vyw,2022-11-26T21:04:58+00:00,22893,0
DDB,ie7dj4s2t4,2022-11-26T21:34:14+00:00,17588,0
J00705712_TCR,sfich9rm33,2022-11-27T00:46:10+00:00,30486,0
nfw2121,ng7j30wg0c,2022-11-27T01:27:02+00:00,11580,0
J00690096ED,ta8xyttp7t,2022-11-27T02:41:57+00:00,37378,0
J00718883PH,gsck9io4f6,2022-11-27T03:24:03+00:00,19520,0
J00712344_jir,d3xc5gneaj,2022-11-27T19:09:58+00:00,24194,0
J00685260_EMG,5gvtuxjrxy,2022-11-27T21:22:59+00:00,9452,0
J00707190_ask,fr7jt7ubyh,2022-11-27T22:59:18+00:00,128251,0
J00707050_hms,gdchvq9hd3,2022-11-28T03:14:14+00:00,15135,0
J00709083_tsb,b707txv3ya,2022-11-28T14:59:57+00:00,7712,0
j00716025KSH,jd1cuc8lgx,2022-11-28T15:35:04+00:00,9177,0
ECMJ00713421,pan2sk7qeg,2022-11-28T18:22:36+00:00,3484,0
J00692277_las,f1rl5yy229,2022-11-28T18:30:41+00:00,18138,0
beagraves,7oii8j90z0,2022-11-28T20:07:38+00:00,10305,0
J00670561_LPM,pybr634w2i,2022-11-28T21:47:21+00:00,5909,0
J00718061_MAL,eleybqacxy,2022-11-28T22:55:00+00:00,44283,0
J00708685_egr,zqs03tmjqw,2022-11-28T23:04:22+00:00,24710,0
J00674295_ASG,flb39693w4,2022-11-29T00:58:19+00:00,5853,0
J00726983_JJC,ehomzd9gnw,2022-11-29T02:20:09+00:00,22542,0
J00707190,rxi0bc6xhi,2022-11-29T02:55:02+00:00,5196,0
J00661685_Mmkk,9qinvug4hi,2022-11-29T03:05:28+00:00,22679,0
J00709884amw,pp2tesd79o,2022-11-29T03:44:06+00:00,6574,0
egn2122EGN,kbp60xxy4v,2022-11-29T05:29:59+00:00,6119,0
J00705784_mel,7raabqe8ht,2022-11-29T17:06:02+00:00,20735,0
j719536rln,2r4hn0i79i,2022-11-29T17:26:52+00:00,16238,0
J00700954map,p2bwve6x3b,2022-11-29T19:52:10+00:00,9502,0
J00705784,pztoqf6h7t,2022-11-29T20:42:54+00:00,8589,0
J00706970_LAD,uyiqnriivf,2022-11-29T20:59:19+00:00,51459,0
J00716731_egc,n4er13nvtj,2022-11-29T22:31:41+00:00,11150,0
KEN,1yo1y3nil9,2022-11-29T23:30:17+00:00,7779,0
Ken,bv6n5wjzed,2022-11-29T23:36:55+00:00,9197,0
J00709221,tvu0skfkpo,2022-11-29T23:39:19+00:00,24354,0
J00643621_teg,cprxctg3lv,2022-11-30T01:01:29+00:00,23387,0
J00724197_ALM,qew7fefol5,2022-11-30T02:08:06+00:00,71497,0
J00719536_rln,g1dsnpiepa,2022-11-30T02:18:48+00:00,5188,0
J00717313JG,y5uqj4pahk,2022-11-30T02:21:49+00:00,10783,0
J00712873_tj,w6xqhio03z,2022-11-30T02:51:52+00:00,243269,0
aidanwhiteAB,hix78smz0t,2022-11-30T03:15:47+00:00,8214,0
J00689728te,p8jmor8epm,2022-11-30T03:40:08+00:00,6341,0
J00711776_TEF,wdoi7m9ay7,2022-11-30T03:52:40+00:00,10443,0
J00557817DPD,mvzwttqm9n,2022-11-30T03:57:29+00:00,4357,0
j00713554,9bdq2x70tk,2022-11-30T06:09:40+00:00,19326,0
dnd2121,xz5mzlr7pg,2022-11-30T06:17:04+00:00,9429,0
J00714038_blj,c483uykg5i,2022-11-30T06:51:18+00:00,30476,0
J00714038_blj,d5b9kq2tdu,2022-11-30T06:58:21+00:00,23517,0
J00717242_ceb,18xl8cjy8c,2022-11-30T17:10:43+00:00,9196,0
J00721054_EJW,e3n5sng7mn,2022-11-30T19:04:30+00:00,14716,0
J00717370_kmt,gbroy234yi,2022-11-30T20:34:15+00:00,9843,0
J00717962sdpr,xcu38pepyo,2022-11-30T21:23:40+00:00,17370,0
J00715556CM,ybbydeqfun,2022-11-30T22:10:37+00:00,15876,0
IANB,q8gf8ghp50,2022-11-30T23:02:26+00:00,6154,0
J00696262,ak1nbpejbe,2022-11-30T23:49:14+00:00,18227,0
J00713425_LAP,gyxrza96u1,2022-12-01T00:02:08+00:00,15676,0
J00715325AW,0qtszajkvj,2022-12-01T01:41:50+00:00,12911,0
J00722196LJK,8bwnugyfvm,2022-12-01T02:27:59+00:00,16001,0
J00716178DDD,x27zemiudu,2022-12-01T02:30:18+00:00,15181,0
J00605047_jaf,tts6r08esk,2022-12-01T03:07:20+00:00,15215,0
J00710626AB,wh1nhi1sd9,2022-12-01T03:24:19+00:00,16615,0
J00710626AB,rvc5qht2l7,2022-12-01T03:35:36+00:00,4128,0
J00711570_MRL,12q3txr873,2022-12-01T04:29:52+00:00,20377,0
J00708575C.E,7g2pdbq0aw,2022-12-01T04:50:41+00:00,15491,0
j00710919,ikadkrg7dh,2022-12-01T05:13:03+00:00,260141,0
j00705948_kaj,thx41i1tko,2022-12-01T05:14:07+00:00,11296,0
J00693751_amc,i5glkpqyco,2022-12-01T05:27:08+00:00,28348,0
j00696237dk,u3osxo84cm,2022-12-01T05:41:51+00:00,8376,1
j00718171_ivh,m9ojga76ka,2022-12-01T13:59:27+00:00,8662,0
J00698744EM,jbstjdmhdm,2022-12-01T16:45:43+00:00,13210,0
J00698744EM,nkbhrz8ff3,2022-12-01T16:47:03+00:00,24686,0
J00696344_jbh,pq5rslvfbf,2022-12-01T16:51:20+00:00,511970,0
J00711528_cec,lj60eivvqs,2022-12-01T17:07:37+00:00,12883,0
J00676222mlm,az40kkuiai,2022-12-01T17:47:19+00:00,9660,0
J00717711_ACG,3asagjy4xo,2022-12-01T18:28:09+00:00,11550,0
piaculverPC,e8d5q2ga48,2022-12-01T19:17:30+00:00,8883,0
j00722198,ajtnd0mcmj,2022-12-01T20:02:32+00:00,8676,0
J00722681_LT,llq3a8r6q4,2022-12-01T20:20:05+00:00,5017,0
j00722198_crm,o8ok1k9muz,2022-12-01T20:36:09+00:00,6151,0
J00718888_hal,tchj0l7zqu,2022-12-01T21:11:35+00:00,25814,0
J00709993_mgs,bob0462wcw,2022-12-01T22:44:45+00:00,18486,0
J00716927AW,61ggwo58iu,2022-12-01T22:58:58+00:00,49003,1
J00692559_srt,51ia340gub,2022-12-01T23:20:32+00:00,13305,0
j00709656_end,ss6uv544vh,2022-12-01T23:58:01+00:00,113960,0
J00699453_GCM,zh8p2ee8vd,2022-12-02T00:43:55+00:00,19468,0
J00697904_dst,5b2ho7v9vz,2022-12-02T01:53:14+00:00,34823,0
J00663767_RDH,p56qkvipiv,2022-12-02T04:59:40+00:00,18723,0
J00692559_srt,g0ns6f4y36,2022-12-02T06:25:51+00:00,7468,0
J00697658_KL,gkypdxrkjb,2022-12-02T06:47:13+00:00,16077,0
J00697658_KL,gkypdxrkjb,2022-12-02T06:47:34+00:00,8685,0
J00697658_KL,gkypdxrkjb,2022-12-02T06:47:54+00:00,15372,0
J00725431_DT,0sujg3s70r,2023-01-26T15:07:25+00:00,7599,0
Hcs071604HCS,jjei2wkj77,2023-01-26T18:41:59+00:00,9971,0
J00709222_rab,tzczz5er2g,2023-01-30T15:20:34+00:00,20960,0
J00670519_AMS,1ayfrdf79j,2023-01-30T23:25:57+00:00,14339,0
j00267298_sai,wmdeffumpy,2023-01-30T23:44:56+00:00,26755,0
J709783_ncb,hut555vyoi,2023-01-31T16:17:40+00:00,24882,0
j00695175T.C,17y6c8hq1a,2023-01-31T21:39:31+00:00,14475,0
J00711051AN,d4vr4xdqko,2023-01-31T23:44:48+00:00,10028,0
J00714780_krr,jq2jo2rasu,2023-02-03T15:17:39+00:00,23548,0
J00698572,envxxuw4f5,2023-02-05T05:40:45+00:00,8180,0
J00718158CGA,g64bneuh3k,2023-02-07T16:10:59+00:00,31199,0
J00724298TJP,otsse5qjgk,2023-02-07T17:21:53+00:00,20243,0
J00729676_mo,hh2mha9d87,2023-02-08T20:22:38+00:00,25525,0
J00706891_rea,c7aqv3ycrw,2023-02-09T03:42:46+00:00,6462,0
J00726870_Mrs,dz4b0qop25,2023-02-11T18:38:51+00:00,17340,0
J00731591,gcv2q00a9n,2023-02-13T00:50:25+00:00,6871,0
J00705847_cen,mu5eav3uwm,2023-02-14T21:43:31+00:00,15325,0
Joo267298s_si,7a9mhz9zae,2023-02-16T00:26:46+00:00,26314,0
J00691895_ekm,lfo53i1z5e,2023-02-17T01:52:04+00:00,18449,0
J00709223lka,6ktcidsq7k,2023-02-17T15:37:42+00:00,12363,0
J00670539_JCB,4xfoyofel2,2023-02-19T04:56:16+00:00,24476,0
J00709530_gcr,wrr1l4gnbz,2023-02-20T03:36:02+00:00,24638,0
J00691676_AKG,k238z9cdos,2023-02-20T17:51:25+00:00,44749,0
J00736872LR,jw87zicsmz,2023-02-20T18:23:40+00:00,8825,0
J00711133,1nq02elocm,2023-02-23T01:27:31+00:00,65161,0
J00706629_mab,8y45qn5e4k,2023-02-23T16:51:32+00:00,25045,0
J00691104_hbg,0w43l2ba7g,2023-02-23T20:05:54+00:00,35697,0
j00316490dl,zv0xovk36c,2023-02-24T03:03:57+00:00,12516,0
J00714892_kbf,rg2wpvvq8r,2023-02-24T18:33:50+00:00,20422,0
J0715102HP,ocucjfplcc,2023-02-24T22:07:17+00:00,57596,0
slh,28dcjztuos,2023-02-25T19:56:11+00:00,27465,0
J00687566_brc,nr61378lyw,2023-02-27T16:53:54+00:00,16785,0
J00706629MB,dlyvajm503,2023-03-01T15:42:48+00:00,3150,0
J00728442_ow,wwyfd9ferb,2023-03-02T06:06:41+00:00,16066,0
J00692242_IDR,a1h9jizdoo,2023-03-06T05:55:43+00:00,25992,0
J00669131CT,71rgjz4n83,2023-03-06T22:50:39+00:00,19399,0
J00703746_cnb,dm169vw1gc,2023-03-07T03:12:44+00:00,35664,0
J00725666_aod,sdx8xj7eem,2023-03-07T16:45:37+00:00,10523,0
J00723262,2kxhkz8f2e,2023-03-13T00:49:18+00:00,56911,0
J00717362_mgl,t0jw8agotx,2023-03-13T03:47:07+00:00,18153,0
J00695012_MCB,3hoggpxc27,2023-03-13T16:32:21+00:00,21040,0
J00695012_MCB,3hoggpxc27,2023-03-13T16:32:51+00:00,19735,0
J00710514_apc,b4bdj8j2pw,2023-03-13T18:33:27+00:00,7473,0
J00710236JBB,qdkslv62g2,2023-03-13T18:38:13+00:00,20526,0
J00691599_AC,icai4qvote,2023-03-14T16:33:21+00:00,10484,0
J00691599_AC,23128vcijt,2023-03-14T16:35:31+00:00,3486,0
J00715698BT,h7prcislo4,2023-03-15T12:59:40+00:00,60618,0
kmh2126KMH,f7v6dnt692,2023-03-15T16:08:55+00:00,30191,0
J00694058ML,93cn5zz7mt,2023-03-15T17:18:15+00:00,16417,0
J00716045_jrj,3u98hoxkc8,2023-03-17T03:50:47+00:00,16271,0
J00739422_kmt,k92mc5dn9d,2023-03-17T17:21:47+00:00,30142,0
J00653805,h669p3b0ov,2023-03-19T19:29:23+00:00,20635,0
J00720613AM,qidh8gcrg7,2023-03-19T21:49:22+00:00,8099,0
J00725880,pexqnr4wwf,2023-03-20T15:38:46+00:00,13740,0
J00721027DJO,bz463tlwdn,2023-03-20T18:19:55+00:00,10536,0
J00723200,pti6ivq3ns,2023-03-22T18:37:11+00:00,56496,0
J00722351slc,dpvqkw8jkg,2023-03-22T21:20:00+00:00,61968,0
J00713410AEK,re3me5tkjn,2023-03-23T18:31:16+00:00,13951,0
J00689881_sbw,shst5rcvbz,2023-03-23T23:28:11+00:00,7274,0
J00671006_rbc,p6g2leuoki,2023-03-24T16:01:44+00:00,46063,0
J00712732_jms,au56xq25wx,2023-03-24T16:39:49+00:00,14216,0
J00705279,884pwkqr2s,2023-03-24T18:53:53+00:00,7541,0
J00724797_skh,k0yudjsju0,2023-03-25T03:12:14+00:00,7784,0
J00689448reh,66rz6lobgc,2023-03-27T01:57:44+00:00,9828,0
J00717362,xyhlz1trut,2023-03-27T16:24:26+00:00,21961,0
J00727572KC,iays06glvz,2023-03-27T18:44:32+00:00,18359,0
J00709957AEL,x3lo4h5hnf,2023-03-27T20:40:01+00:00,6998,0
J00706535_amc,j7l6fx3jy2,2023-03-28T05:26:46+00:00,54942,0
J00726864A.H,877aq1hbbk,2023-03-28T13:23:30+00:00,15949,0
J00725666,4ff9ydusg7,2023-03-28T14:08:51+00:00,11642,0
j00711051,90wqs4jj4v,2023-03-28T22:53:23+00:00,15396,0
J00711540_gch,b5ibzspud5,2023-03-28T23:00:54+00:00,14065,0
J00710514,m82v0sb012,2023-03-29T13:19:21+00:00,11640,0
J00651755_eel,p9pa79eu6r,2023-03-29T16:34:22+00:00,9823,0
J00715674_hel,pj0ekrx1oa,2023-03-29T17:47:27+00:00,18795,0
J00710173,5bg1wyeyx1,2023-03-29T20:00:00+00:00,7047,0
J00705279_KMH,nep9mq0pl4,2023-03-29T20:50:36+00:00,9199,0
J00711441,6miengw89w,2023-03-30T03:38:05+00:00,10171,0
J00711133KA,7rt5u0evv1,2023-03-30T22:13:23+00:00,14069,0
J00723262_kms,6msjkk1tfb,2023-03-31T00:49:52+00:00,17197,0
J00710566_dtp,6jmgq3qq02,2023-03-31T05:16:10+00:00,19909,0
J00645252_HD,2eya081qt5,2023-03-31T05:45:36+00:00,867147,0
J00689725_tkd,d585jkyxtd,2023-03-31T15:40:39+00:00,21478,0
J00727863AT,on7ei5b7kl,2023-03-31T21:20:03+00:00,9070,0
J00715311,1szlpx6fg1,2023-03-31T22:06:02+00:00,6055,0
J00720752BJ,sw74e9ucwa,2023-04-01T01:24:07+00:00,10243,0
J00708576_cag,r639rkdg0b,2023-04-01T03:19:40+00:00,17452,0
J00710357,ujqjb3fbl3,2023-04-01T07:02:57+00:00,7653,0
J00725031_HG,4kx3l5j5i0,2023-04-01T14:23:33+00:00,11361,0
J00567780OT,hcz816wkiy,2023-04-03T00:08:14+00:00,20237,0
J00716827_geg,48ffifmke9,2023-04-03T02:00:07+00:00,20344,0
J00710723_mct,sq0wz193rp,2023-04-03T19:03:08+00:00,13742,0
J00705847,4e9whe8b6r,2023-04-03T20:20:07+00:00,11110,0
J00686428_CMN,qx0wzgy5jh,2023-04-04T00:04:15+00:00,12943,0
J00712831_MM,2zxb29mmvx,2023-04-04T20:48:44+00:00,14943,0
J00707594_bmp,1rvrrxii6f,2023-04-04T21:48:14+00:00,12090,0
j00691669_JEG,5e6nrkia06,2023-04-05T04:03:05+00:00,20036,0
mb2033mb,obg9lm8s6x,2023-04-05T05:13:53+00:00,10445,0
J00664612JH,jg0o2rb3ly,2023-04-05T13:50:13+00:00,70499,0
J00714646_zgr,2ttjpgdvzz,2023-04-05T15:04:12+00:00,7567,0
J00690054,4ulojz8ks1,2023-04-05T15:46:55+00:00,9300,0
J00719323JW,hsumauskpt,2023-04-05T16:42:49+00:00,8752,0
J00371117_PSN,rlmf8sg7kv,2023-04-05T18:17:03+00:00,231091,0
J00709231_bcd,xssaw1abhu,2023-04-05T22:12:27+00:00,60852,0
J00714788_kjs,b7qhn2exz4,2023-04-06T14:26:42+00:00,7254,0
j00671386_kg,2tvjdlxzd6,2023-04-06T16:48:10+00:00,7793,0
J00711090_LTS,qqydx5ualg,2023-04-06T20:45:19+00:00,8643,0
J00713210_ajd,1p6x9stk2e,2023-04-06T21:28:16+00:00,7479,0
J00698572_bae,gcl82guf1t,2023-04-07T05:15:57+00:00,14328,0
j00697576_blw,5j5yty6moo,2023-04-07T14:54:49+00:00,11563,0
J00676300_jrd,89y9fogi8f,2023-04-08T00:42:53+00:00,14385,0
J00707393_rgg,96533mus0m,2023-04-08T13:58:10+00:00,14070,0
J00707393_rgg,96533mus0m,2023-04-08T13:59:01+00:00,41117,1
J00712764PW,wdmnbo7ejx,2023-04-08T19:13:07+00:00,12487,0
J00654313_cme,hll08xqe08,2023-04-08T20:28:27+00:00,15930,0
J00712620_pah,8gr85h2ain,2023-04-08T23:30:58+00:00,14041,0
J00669304_rcl,8jllgyn7sz,2023-04-09T03:37:49+00:00,12731,0
J00714030_MCH,vtu34bp28e,2023-04-09T05:33:05+00:00,12984,0
J00687566BRC,d9xgnrih0r,2023-04-09T07:44:04+00:00,12767,0
J00708583,62k5if7w94,2023-04-09T17:27:55+00:00,14983,0
J00711809MM,6mg0uq4qwc,2023-04-10T15:45:54+00:00,7347,0
J00720658HCS,5ksuqayant,2023-04-10T16:48:17+00:00,7967,0
J00693363AM,nkx49o7r13,2023-04-10T17:37:24+00:00,15308,0
J00706630LB,varcu9bmb0,2023-04-10T23:46:24+00:00,11272,0
J00721768,ijd4yr8vgd,2023-04-11T00:43:15+00:00,7418,0
J00719086,31qj0majyl,2023-04-11T03:52:38+00:00,11515,0
J00652339DEW,qzcf0nij0m,2023-04-11T13:28:19+00:00,22896,0
J00710126_ems,k9it46k9hh,2023-04-11T14:54:51+00:00,16387,0
j00706278_kc,w0743kru7i,2023-04-11T16:16:01+00:00,16316,0
J00703992_RSG,0ughhfny6k,2023-04-11T21:33:15+00:00,12631,0
J00716294_djj,ffzzkb83nl,2023-04-12T02:59:02+00:00,7509,0
J00664612_jh,6sk7qm5llt,2023-04-12T14:14:54+00:00,8124,0
